time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/loss,train/clip_range,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,time/episodes,rollout/exploration_rate
45,,3129,68,,,0.001,,1514,0.06680615991353989,,,,,447,0.05
45,,3136,68,,,0.001,,1517,0.03937419131398201,,,,,448,0.05
46,,3143,68,,,0.001,,1521,0.036966849118471146,,,,,449,0.05
46,,3150,68,,,0.001,,1524,0.06129227951169014,,,,,450,0.05
46,,3157,68,,,0.001,,1528,0.040470823645591736,,,,,451,0.05
46,,3164,68,,,0.001,,1531,0.044648922979831696,,,,,452,0.05
46,,3171,67,,,0.001,,1535,0.044458452612161636,,,,,453,0.05
46,,3178,67,,,0.001,,1538,0.06438672542572021,,,,,454,0.05
46,,3185,67,,,0.001,,1542,0.02855660580098629,,,,,455,0.05
46,,3192,67,,,0.001,,1545,0.04106295481324196,,,,,456,0.05
47,,3199,67,,,0.001,,1549,0.052852366119623184,,,,,457,0.05
47,,3206,67,,,0.001,,1552,0.04234291613101959,,,,,458,0.05
47,,3213,67,,,0.001,,1556,0.06370337307453156,,,,,459,0.05
47,,3220,67,,,0.001,,1559,0.046209916472435,,,,,460,0.05
47,,3227,67,,,0.001,,1563,0.05473518371582031,,,,,461,0.05
47,,3234,67,,,0.001,,1566,0.053425807505846024,,,,,462,0.05
47,,3241,67,,,0.001,,1570,0.044351726770401,,,,,463,0.05
47,,3248,67,,,0.001,,1573,0.04290400445461273,,,,,464,0.05
47,,3255,67,,,0.001,,1577,0.040692225098609924,,,,,465,0.05
48,,3262,67,,,0.001,,1580,0.04941277951002121,,,,,466,0.05
48,,3269,67,,,0.001,,1584,0.026031101122498512,,,,,467,0.05
48,,3276,67,,,0.001,,1587,0.041303303092718124,,,,,468,0.05
48,,3283,67,,,0.001,,1591,0.04357421398162842,,,,,469,0.05
48,,3290,67,,,0.001,,1594,0.049512870609760284,,,,,470,0.05
48,,3297,67,,,0.001,,1598,0.03701241314411163,,,,,471,0.05
48,,3304,67,,,0.001,,1601,0.0358525887131691,,,,,472,0.05
48,,3311,67,,,0.001,,1605,0.026930686086416245,,,,,473,0.05
48,,3318,67,,,0.001,,1608,0.04467455670237541,,,,,474,0.05
49,,3325,67,,,0.001,,1612,0.06185866519808769,,,,,475,0.05
49,,3332,66,,,0.001,,1615,0.052258383482694626,,,,,476,0.05
50,,3339,66,,,0.001,,1619,0.058123525232076645,,,,,477,0.05
50,,3346,66,,,0.001,,1622,0.047871433198451996,,,,,478,0.05
50,,3353,66,,,0.001,,1626,0.052063990384340286,,,,,479,0.05
50,,3360,66,,,0.001,,1629,0.048750706017017365,,,,,480,0.05
51,,3367,65,,,0.001,,1633,0.047128014266490936,,,,,481,0.05
51,,3374,65,,,0.001,,1636,0.03227609395980835,,,,,482,0.05
51,,3381,65,,,0.001,,1640,0.049526628106832504,,,,,483,0.05
51,,3388,65,,,0.001,,1643,0.04914730042219162,,,,,484,0.05
51,,3395,65,,,0.001,,1647,0.06880034506320953,,,,,485,0.05
51,,3402,65,,,0.001,,1650,0.03498369827866554,,,,,486,0.05
52,,3409,65,,,0.001,,1654,0.045920081436634064,,,,,487,0.05
52,,3416,65,,,0.001,,1657,0.05592690035700798,,,,,488,0.05
52,,3423,65,,,0.001,,1661,0.02104421891272068,,,,,489,0.05
52,,3430,65,,,0.001,,1664,0.036560025066137314,,,,,490,0.05
52,,3437,65,,,0.001,,1668,0.05752085521817207,,,,,491,0.05
52,,3444,65,,,0.001,,1671,0.038159843534231186,,,,,492,0.05
53,,3451,64,,,0.001,,1675,0.03705617040395737,,,,,493,0.05
53,,3458,64,,,0.001,,1678,0.040234994143247604,,,,,494,0.05
53,,3465,64,,,0.001,,1682,0.03012852743268013,,,,,495,0.05
54,,3472,64,,,0.001,,1685,0.03923635929822922,,,,,496,0.05
54,,3479,63,,,0.001,,1689,0.04274265095591545,,,,,497,0.05
54,,3486,63,,,0.001,,1692,0.03712894767522812,,,,,498,0.05
54,,3493,63,,,0.001,,1696,0.03525305911898613,,,,,499,0.05
55,,3500,63,,,0.001,,1699,0.04452860355377197,,,,,500,0.05
55,,3507,63,,,0.001,,1703,0.028643552213907242,,,,,501,0.05
55,,3514,63,,,0.001,,1706,0.0435723178088665,,,,,502,0.05
55,,3521,63,,,0.001,,1710,0.03359319642186165,,,,,503,0.05
55,,3528,63,,,0.001,,1713,0.05795343220233917,,,,,504,0.05
55,,3535,63,,,0.001,,1717,0.04310428723692894,,,,,505,0.05
55,,3542,63,,,0.001,,1720,0.026265431195497513,,,,,506,0.05
55,,3549,63,,,0.001,,1724,0.03290088102221489,,,,,507,0.05
55,,3556,63,,,0.001,,1727,0.03831431642174721,,,,,508,0.05
56,,3563,63,,,0.001,,1731,0.03270386904478073,,,,,509,0.05
56,,3570,63,,,0.001,,1734,0.054931238293647766,,,,,510,0.05
56,,3577,63,,,0.001,,1738,0.04527833312749863,,,,,511,0.05
56,,3584,63,,,0.001,,1741,0.056019216775894165,,,,,512,0.05
56,,3591,63,,,0.001,,1745,0.034447405487298965,,,,,513,0.05
56,,3598,63,,,0.001,,1748,0.0531647652387619,,,,,514,0.05
56,,3605,63,,,0.001,,1752,0.04624798893928528,,,,,515,0.05
56,,3612,63,,,0.001,,1755,0.03803588077425957,,,,,516,0.05
56,,3619,63,,,0.001,,1759,0.048907700926065445,,,,,517,0.05
56,,3626,63,,,0.001,,1762,0.03889400139451027,,,,,518,0.05
56,,3633,63,,,0.001,,1766,0.03795614093542099,,,,,519,0.05
57,,3640,63,,,0.001,,1769,0.06495088338851929,,,,,520,0.05
57,,3647,63,,,0.001,,1773,0.03668329864740372,,,,,521,0.05
57,,3654,63,,,0.001,,1776,0.044598713517189026,,,,,522,0.05
57,,3661,63,,,0.001,,1780,0.0595051571726799,,,,,523,0.05
57,,3668,63,,,0.001,,1783,0.03859783709049225,,,,,524,0.05
57,,3675,63,,,0.001,,1787,0.04864641651511192,,,,,525,0.05
57,,3682,63,,,0.001,,1790,0.05413858965039253,,,,,526,0.05
57,,3689,63,,,0.001,,1794,0.038103215396404266,,,,,527,0.05
57,,3696,63,,,0.001,,1797,0.07444020360708237,,,,,528,0.05
57,,3703,63,,,0.001,,1801,0.037182778120040894,,,,,529,0.05
57,,3710,63,,,0.001,,1804,0.06302227824926376,,,,,530,0.05
58,,3717,63,,,0.001,,1808,0.044324807822704315,,,,,531,0.05
58,,3724,64,,,0.001,,1811,0.04237692058086395,,,,,532,0.05
58,,3731,64,,,0.001,,1815,0.048384953290224075,,,,,533,0.05
58,,3738,64,,,0.001,,1818,0.06034361571073532,,,,,534,0.05
58,,3745,64,,,0.001,,1822,0.045010775327682495,,,,,535,0.05
58,,3752,64,,,0.001,,1825,0.05200905725359917,,,,,536,0.05
58,,3759,64,,,0.001,,1829,0.03106602653861046,,,,,537,0.05
58,,3766,64,,,0.001,,1832,0.037221938371658325,,,,,538,0.05
58,,3773,64,,,0.001,,1836,0.03354046866297722,,,,,539,0.05
58,,3780,64,,,0.001,,1839,0.06133059039711952,,,,,540,0.05
58,,3787,64,,,0.001,,1843,0.05410037934780121,,,,,541,0.05
59,,3794,64,,,0.001,,1846,0.02886154130101204,,,,,542,0.05
59,,3801,64,,,0.001,,1850,0.04590728506445885,,,,,543,0.05
59,,3808,64,,,0.001,,1853,0.03771265596151352,,,,,544,0.05
59,,3815,64,,,0.001,,1857,0.04748855158686638,,,,,545,0.05
59,,3822,64,,,0.001,,1860,0.029424160718917847,,,,,546,0.05
59,,3829,64,,,0.001,,1864,0.03336460143327713,,,,,547,0.05
59,,3836,64,,,0.001,,1867,0.038527145981788635,,,,,548,0.05
59,,3843,64,,,0.001,,1871,0.044893182814121246,,,,,549,0.05
59,,3850,64,,,0.001,,1874,0.0528111606836319,,,,,550,0.05
59,,3857,64,,,0.001,,1878,0.03610154241323471,,,,,551,0.05
59,,3864,64,,,0.001,,1881,0.04655684530735016,,,,,552,0.05
60,,3871,64,,,0.001,,1885,0.03374028950929642,,,,,553,0.05
60,,3878,64,,,0.001,,1888,0.037687093019485474,,,,,554,0.05
60,,3885,64,,,0.001,,1892,0.049653343856334686,,,,,555,0.05
60,,3892,64,,,0.001,,1895,0.040141649544239044,,,,,556,0.05
60,,3899,64,,,0.001,,1899,0.03714681789278984,,,,,557,0.05
60,,3906,64,,,0.001,,1902,0.04186607152223587,,,,,558,0.05
60,,3913,64,,,0.001,,1906,0.036382678896188736,,,,,559,0.05
60,,3920,64,,,0.001,,1909,0.044880107045173645,,,,,560,0.05
60,,3927,64,,,0.001,,1913,0.043185461312532425,,,,,561,0.05
60,,3934,64,,,0.001,,1916,0.05253197252750397,,,,,562,0.05
60,,3941,64,,,0.001,,1920,0.0475456640124321,,,,,563,0.05
60,,3948,64,,,0.001,,1923,0.04006340727210045,,,,,564,0.05
61,,3955,64,,,0.001,,1927,0.029122697189450264,,,,,565,0.05
61,,3962,64,,,0.001,,1930,0.03805360570549965,,,,,566,0.05
61,,3969,64,,,0.001,,1934,0.06669758260250092,,,,,567,0.05
61,,3976,64,,,0.001,,1937,0.04200698807835579,,,,,568,0.05
61,,3983,64,,,0.001,,1941,0.054503001272678375,,,,,569,0.05
61,,3990,64,,,0.001,,1944,0.04856139048933983,,,,,570,0.05
61,,3997,64,,,0.001,,1948,0.04508010298013687,,,,,571,0.05
61,,4004,64,,,0.001,,1951,0.03590187430381775,,,,,572,0.05
61,,4011,64,,,0.001,,1955,0.03191245347261429,,,,,573,0.05
61,,4018,64,,,0.001,,1958,0.05355791002511978,,,,,574,0.05
61,,4025,64,,,0.001,,1962,0.03164536878466606,,,,,575,0.05
62,,4032,64,,,0.001,,1965,0.03851843625307083,,,,,576,0.05
62,,4039,64,,,0.001,,1969,0.0478283129632473,,,,,577,0.05
62,,4046,64,,,0.001,,1972,0.03965628519654274,,,,,578,0.05
62,,4053,64,,,0.001,,1976,0.020670965313911438,,,,,579,0.05
62,,4060,65,,,0.001,,1979,0.03799949958920479,,,,,580,0.05
62,,4067,65,,,0.001,,1983,0.04526885971426964,,,,,581,0.05
62,,4074,65,,,0.001,,1986,0.0404292531311512,,,,,582,0.05
62,,4081,65,,,0.001,,1990,0.025045868009328842,,,,,583,0.05
62,,4088,65,,,0.001,,1993,0.0529874786734581,,,,,584,0.05
62,,4095,65,,,0.001,,1997,0.04043442755937576,,,,,585,0.05
62,,4102,65,,,0.001,,2000,0.035576388239860535,,,,,586,0.05
63,,4109,65,,,0.001,,2004,0.06004243716597557,,,,,587,0.05
63,,4116,65,,,0.001,,2007,0.03355088084936142,,,,,588,0.05
63,,4123,65,,,0.001,,2011,0.04709942638874054,,,,,589,0.05
63,,4130,65,,,0.001,,2014,0.06807178258895874,,,,,590,0.05
63,,4137,65,,,0.001,,2018,0.05385443940758705,,,,,591,0.05
63,,4144,65,,,0.001,,2021,0.055868469178676605,,,,,592,0.05
63,,4151,65,,,0.001,,2025,0.05135831981897354,,,,,593,0.05
63,,4158,65,,,0.001,,2028,0.04700244963169098,,,,,594,0.05
63,,4165,65,,,0.001,,2032,0.03483393415808678,,,,,595,0.05
64,,4172,65,,,0.001,,2035,0.03682447597384453,,,,,596,0.05
64,,4179,65,,,0.001,,2039,0.03727145493030548,,,,,597,0.05
64,,4186,65,,,0.001,,2042,0.046523988246917725,,,,,598,0.05
64,,4193,65,,,0.001,,2046,0.04407133162021637,,,,,599,0.05
64,,4200,65,,,0.001,,2049,0.02980036661028862,,,,,600,0.05
64,,4207,65,,,0.001,,2053,0.04914458096027374,,,,,601,0.05
64,,4214,65,,,0.001,,2056,0.04869688302278519,,,,,602,0.05
65,,4221,64,,,0.001,,2060,0.03273123502731323,,,,,603,0.05
65,,4228,64,,,0.001,,2063,0.03505222871899605,,,,,604,0.05
65,,4235,64,,,0.001,,2067,0.03787265717983246,,,,,605,0.05
66,,4242,64,,,0.001,,2070,0.06771888583898544,,,,,606,0.05
66,,4249,63,,,0.001,,2074,0.057381488382816315,,,,,607,0.05
66,,4256,63,,,0.001,,2077,0.04825173690915108,,,,,608,0.05
66,,4263,63,,,0.001,,2081,0.07933013886213303,,,,,609,0.05
66,,4270,63,,,0.001,,2084,0.055461496114730835,,,,,610,0.05
66,,4277,64,,,0.001,,2088,0.03162800520658493,,,,,611,0.05
66,,4284,64,,,0.001,,2091,0.030383797362446785,,,,,612,0.05
67,,4291,63,,,0.001,,2095,0.03898978978395462,,,,,613,0.05
67,,4298,63,,,0.001,,2098,0.048761434853076935,,,,,614,0.05
67,,4305,63,,,0.001,,2102,0.04952690005302429,,,,,615,0.05
67,,4312,63,,,0.001,,2105,0.0342421755194664,,,,,616,0.05
67,,4319,63,,,0.001,,2109,0.036340393126010895,,,,,617,0.05
68,,4326,63,,,0.001,,2112,0.04479832947254181,,,,,618,0.05
68,,4333,63,,,0.001,,2116,0.047381285578012466,,,,,619,0.05
68,,4340,63,,,0.001,,2119,0.05981364846229553,,,,,620,0.05
68,,4347,63,,,0.001,,2123,0.052614569664001465,,,,,621,0.05
69,,4354,63,,,0.001,,2126,0.03820141404867172,,,,,622,0.05
69,,4361,63,,,0.001,,2130,0.04223506525158882,,,,,623,0.05
69,,4368,63,,,0.001,,2133,0.04473443701863289,,,,,624,0.05
69,,4375,63,,,0.001,,2137,0.02510571852326393,,,,,625,0.05
69,,4382,63,,,0.001,,2140,0.03827006369829178,,,,,626,0.05
69,,4389,63,,,0.001,,2144,0.02604656293988228,,,,,627,0.05
69,,4396,63,,,0.001,,2147,0.05887044221162796,,,,,628,0.05
69,,4403,63,,,0.001,,2151,0.03587238863110542,,,,,629,0.05
69,,4410,63,,,0.001,,2154,0.026346279308199883,,,,,630,0.05
70,,4417,63,,,0.001,,2158,0.04406673461198807,,,,,631,0.05
70,,4424,63,,,0.001,,2161,0.04785006120800972,,,,,632,0.05
70,,4431,62,,,0.001,,2165,0.03594436123967171,,,,,633,0.05
70,,4438,62,,,0.001,,2168,0.04969405010342598,,,,,634,0.05
70,,4445,62,,,0.001,,2172,0.04416957125067711,,,,,635,0.05
70,,4452,62,,,0.001,,2175,0.04168248921632767,,,,,636,0.05
71,,4459,62,,,0.001,,2179,0.06632661074399948,,,,,637,0.05
71,,4466,62,,,0.001,,2182,0.039255499839782715,,,,,638,0.05
71,,4473,62,,,0.001,,2186,0.0341171957552433,,,,,639,0.05
71,,4480,62,,,0.001,,2189,0.03205536678433418,,,,,640,0.05
71,,4487,62,,,0.001,,2193,0.03542336821556091,,,,,641,0.05
72,,4494,62,,,0.001,,2196,0.050982363522052765,,,,,642,0.05
72,,4501,62,,,0.001,,2200,0.06060169264674187,,,,,643,0.05
72,,4508,62,,,0.001,,2203,0.044188156723976135,,,,,644,0.05
72,,4515,62,,,0.001,,2207,0.04688559100031853,,,,,645,0.05
72,,4522,62,,,0.001,,2210,0.039827145636081696,,,,,646,0.05
72,,4529,62,,,0.001,,2214,0.05134071409702301,,,,,647,0.05
72,,4536,62,,,0.001,,2217,0.04405718296766281,,,,,648,0.05
73,,4543,62,,,0.001,,2221,0.05488282069563866,,,,,649,0.05
73,,4550,62,,,0.001,,2224,0.04857438802719116,,,,,650,0.05
73,,4557,62,,,0.001,,2228,0.053828559815883636,,,,,651,0.05
73,,4564,62,,,0.001,,2231,0.03664930909872055,,,,,652,0.05
73,,4571,62,,,0.001,,2235,0.034220848232507706,,,,,653,0.05
73,,4578,62,,,0.001,,2238,0.049954403191804886,,,,,654,0.05
74,,4585,61,,,0.001,,2242,0.03837527334690094,,,,,655,0.05
74,,4592,61,,,0.001,,2245,0.05240119248628616,,,,,656,0.05
74,,4599,61,,,0.001,,2249,0.029246153309941292,,,,,657,0.05
74,,4606,61,,,0.001,,2252,0.04944378137588501,,,,,658,0.05
74,,4613,61,,,0.001,,2256,0.036911532282829285,,,,,659,0.05
74,,4620,61,,,0.001,,2259,0.044143643230199814,,,,,660,0.05
74,,4627,61,,,0.001,,2263,0.05737532675266266,,,,,661,0.05
75,,4634,61,,,0.001,,2266,0.04537975788116455,,,,,662,0.05
75,,4641,61,,,0.001,,2270,0.0480167530477047,,,,,663,0.05
75,,4648,61,,,0.001,,2273,0.05693046376109123,,,,,664,0.05
75,,4655,61,,,0.001,,2277,0.05052490159869194,,,,,665,0.05
75,,4662,61,,,0.001,,2280,0.050007231533527374,,,,,666,0.05
75,,4669,61,,,0.001,,2284,0.04498158395290375,,,,,667,0.05
75,,4676,61,,,0.001,,2287,0.03693205863237381,,,,,668,0.05
76,,4683,61,,,0.001,,2291,0.04943959414958954,,,,,669,0.05
76,,4690,61,,,0.001,,2294,0.053221315145492554,,,,,670,0.05
76,,4697,61,,,0.001,,2298,0.05041497200727463,,,,,671,0.05
76,,4704,61,,,0.001,,2301,0.0334443636238575,,,,,672,0.05
76,,4711,61,,,0.001,,2305,0.04148443415760994,,,,,673,0.05
76,,4718,61,,,0.001,,2308,0.04589107632637024,,,,,674,0.05
76,,4725,61,,,0.001,,2312,0.049608055502176285,,,,,675,0.05
76,,4732,61,,,0.001,,2315,0.04014137387275696,,,,,676,0.05
76,,4739,61,,,0.001,,2319,0.04333823174238205,,,,,677,0.05
77,,4746,61,,,0.001,,2322,0.05274692922830582,,,,,678,0.05
77,,4753,61,,,0.001,,2326,0.07646593451499939,,,,,679,0.05
77,,4760,61,,,0.001,,2329,0.04458710923790932,,,,,680,0.05
77,,4767,61,,,0.001,,2333,0.054694972932338715,,,,,681,0.05
77,,4774,61,,,0.001,,2336,0.03304515779018402,,,,,682,0.05
77,,4781,61,,,0.001,,2340,0.04044850170612335,,,,,683,0.05
77,,4788,61,,,0.001,,2343,0.05810917541384697,,,,,684,0.05
77,,4795,61,,,0.001,,2347,0.05377984791994095,,,,,685,0.05
77,,4802,61,,,0.001,,2350,0.03129243850708008,,,,,686,0.05
77,,4809,61,,,0.001,,2354,0.04822324588894844,,,,,687,0.05
78,,4816,61,,,0.001,,2357,0.042966701090335846,,,,,688,0.05
78,,4823,61,,,0.001,,2361,0.03702594339847565,,,,,689,0.05
78,,4830,61,,,0.001,,2364,0.03972785174846649,,,,,690,0.05
78,,4837,61,,,0.001,,2368,0.055584706366062164,,,,,691,0.05
78,,4844,61,,,0.001,,2371,0.06377831101417542,,,,,692,0.05
78,,4851,61,,,0.001,,2375,0.042798422276973724,,,,,693,0.05
78,,4858,61,,,0.001,,2378,0.05124250054359436,,,,,694,0.05
79,,4865,61,,,0.001,,2382,0.044915344566106796,,,,,695,0.05
79,,4872,61,,,0.001,,2385,0.0419948473572731,,,,,696,0.05
79,,4879,61,,,0.001,,2389,0.0395122729241848,,,,,697,0.05
79,,4886,61,,,0.001,,2392,0.05545348674058914,,,,,698,0.05
79,,4893,61,,,0.001,,2396,0.037416405975818634,,,,,699,0.05
79,,4900,61,,,0.001,,2399,0.029955483973026276,,,,,700,0.05
79,,4907,61,,,0.001,,2403,0.051001254469156265,,,,,701,0.05
79,,4914,61,,,0.001,,2406,0.04418695718050003,,,,,702,0.05
79,,4921,61,,,0.001,,2410,0.04879503697156906,,,,,703,0.05
80,,4928,61,,,0.001,,2413,0.05542583018541336,,,,,704,0.05
80,,4935,61,,,0.001,,2417,0.03360992297530174,,,,,705,0.05
80,,4942,61,,,0.001,,2420,0.031766004860401154,,,,,706,0.05
80,,4949,61,,,0.001,,2424,0.04609474167227745,,,,,707,0.05
80,,4956,61,,,0.001,,2427,0.032573018223047256,,,,,708,0.05
80,,4963,61,,,0.001,,2431,0.0309005007147789,,,,,709,0.05
80,,4970,61,,,0.001,,2434,0.041268106549978256,,,,,710,0.05
80,,4977,61,,,0.001,,2438,0.03870869055390358,,,,,711,0.05
80,,4984,61,,,0.001,,2441,0.041375212371349335,,,,,712,0.05
81,,4991,61,,,0.001,,2445,0.06954821199178696,,,,,713,0.05
81,,4998,61,,,0.001,,2448,0.031974129378795624,,,,,714,0.05
81,,5005,61,,,0.001,,2452,0.043467313051223755,,,,,715,0.05
81,,5012,61,,,0.001,,2455,0.04951518774032593,,,,,716,0.05
81,,5019,61,,,0.001,,2459,0.045614391565322876,,,,,717,0.05
81,,5026,61,,,0.001,,2462,0.063571996986866,,,,,718,0.05
81,,5033,61,,,0.001,,2466,0.0459417849779129,,,,,719,0.05
81,,5040,61,,,0.001,,2469,0.04152822494506836,,,,,720,0.05
82,,5047,61,,,0.001,,2473,0.04929066076874733,,,,,721,0.05
82,,5054,61,,,0.001,,2476,0.039045028388500214,,,,,722,0.05
82,,5061,61,,,0.001,,2480,0.04294641688466072,,,,,723,0.05
82,,5068,61,,,0.001,,2483,0.053655460476875305,,,,,724,0.05
82,,5075,61,,,0.001,,2487,0.05103575810790062,,,,,725,0.05
82,,5082,61,,,0.001,,2490,0.0387478768825531,,,,,726,0.05
82,,5089,61,,,0.001,,2494,0.04024118930101395,,,,,727,0.05
82,,5096,61,,,0.001,,2497,0.034834735095500946,,,,,728,0.05
83,,5103,61,,,0.001,,2501,0.04216115549206734,,,,,729,0.05
83,,5110,61,,,0.001,,2504,0.05703730881214142,,,,,730,0.05
83,,5117,61,,,0.001,,2508,0.0504678338766098,,,,,731,0.05
83,,5124,61,,,0.001,,2511,0.028830334544181824,,,,,732,0.05
83,,5131,61,,,0.001,,2515,0.05585687607526779,,,,,733,0.05
83,,5138,61,,,0.001,,2518,0.04709398001432419,,,,,734,0.05
84,,5145,61,,,0.001,,2522,0.04124332219362259,,,,,735,0.05
84,,5152,61,,,0.001,,2525,0.05083803832530975,,,,,736,0.05
84,,5159,61,,,0.001,,2529,0.033947598189115524,,,,,737,0.05
84,,5166,61,,,0.001,,2532,0.036594294011592865,,,,,738,0.05
84,,5173,61,,,0.001,,2536,0.029690135270357132,,,,,739,0.05
84,,5180,61,,,0.001,,2539,0.03777335211634636,,,,,740,0.05
85,,5187,60,,,0.001,,2543,0.043069008737802505,,,,,741,0.05
85,,5194,60,,,0.001,,2546,0.03638361394405365,,,,,742,0.05
85,,5201,61,,,0.001,,2550,0.04477277025580406,,,,,743,0.05
85,,5208,61,,,0.001,,2553,0.04981552064418793,,,,,744,0.05
85,,5215,61,,,0.001,,2557,0.0394454188644886,,,,,745,0.05
85,,5222,61,,,0.001,,2560,0.04302549734711647,,,,,746,0.05
85,,5229,61,,,0.001,,2564,0.04352356493473053,,,,,747,0.05
85,,5236,61,,,0.001,,2567,0.0439288467168808,,,,,748,0.05
86,,5243,60,,,0.001,,2571,0.049644436687231064,,,,,749,0.05
86,,5250,60,,,0.001,,2574,0.030347095802426338,,,,,750,0.05
86,,5257,60,,,0.001,,2578,0.03276233747601509,,,,,751,0.05
86,,5264,60,,,0.001,,2581,0.04743392765522003,,,,,752,0.05
86,,5271,60,,,0.001,,2585,0.03880128636956215,,,,,753,0.05
86,,5278,60,,,0.001,,2588,0.06625983119010925,,,,,754,0.05
86,,5285,60,,,0.001,,2592,0.04204867035150528,,,,,755,0.05
86,,5292,60,,,0.001,,2595,0.03958553820848465,,,,,756,0.05
86,,5299,60,,,0.001,,2599,0.046212948858737946,,,,,757,0.05
87,,5306,60,,,0.001,,2602,0.03544122725725174,,,,,758,0.05
87,,5313,60,,,0.001,,2606,0.040553223341703415,,,,,759,0.05
87,,5320,60,,,0.001,,2609,0.05698025971651077,,,,,760,0.05
87,,5327,60,,,0.001,,2613,0.03215732425451279,,,,,761,0.05
87,,5334,60,,,0.001,,2616,0.04654421657323837,,,,,762,0.05
87,,5341,60,,,0.001,,2620,0.047643162310123444,,,,,763,0.05
87,,5348,60,,,0.001,,2623,0.05316859111189842,,,,,764,0.05
87,,5355,60,,,0.001,,2627,0.035263366997241974,,,,,765,0.05
87,,5362,60,,,0.001,,2630,0.04912395030260086,,,,,766,0.05
88,,5369,60,,,0.001,,2634,0.02268262207508087,,,,,767,0.05
88,,5376,60,,,0.001,,2637,0.05014552175998688,,,,,768,0.05
88,,5383,60,,,0.001,,2641,0.05166582763195038,,,,,769,0.05
88,,5390,60,,,0.001,,2644,0.05667642876505852,,,,,770,0.05
88,,5397,60,,,0.001,,2648,0.04614303261041641,,,,,771,0.05
88,,5404,60,,,0.001,,2651,0.04826267436146736,,,,,772,0.05
88,,5411,60,,,0.001,,2655,0.02686215564608574,,,,,773,0.05
88,,5418,60,,,0.001,,2658,0.04523749649524689,,,,,774,0.05
89,,5425,60,,,0.001,,2662,0.055495716631412506,,,,,775,0.05
89,,5432,60,,,0.001,,2665,0.042507342994213104,,,,,776,0.05
89,,5439,60,,,0.001,,2669,0.037798549979925156,,,,,777,0.05
89,,5446,60,,,0.001,,2672,0.05199968442320824,,,,,778,0.05
89,,5453,60,,,0.001,,2676,0.033699892461299896,,,,,779,0.05
89,,5460,60,,,0.001,,2679,0.050036121159791946,,,,,780,0.05
89,,5467,60,,,0.001,,2683,0.03818346560001373,,,,,781,0.05
90,,5474,60,,,0.001,,2686,0.04119177535176277,,,,,782,0.05
90,,5481,60,,,0.001,,2690,0.041577912867069244,,,,,783,0.05
90,,5488,60,,,0.001,,2693,0.018395621329545975,,,,,784,0.05
90,,5495,60,,,0.001,,2697,0.0375836119055748,,,,,785,0.05
90,,5502,60,,,0.001,,2700,0.045868393033742905,,,,,786,0.05
90,,5509,60,,,0.001,,2704,0.03968096151947975,,,,,787,0.05
90,,5516,60,,,0.001,,2707,0.024063866585493088,,,,,788,0.05
91,,5523,60,,,0.001,,2711,0.03776855766773224,,,,,789,0.05
91,,5530,60,,,0.001,,2714,0.04026669263839722,,,,,790,0.05
91,,5537,60,,,0.001,,2718,0.05508442968130112,,,,,791,0.05
91,,5544,60,,,0.001,,2721,0.04554576426744461,,,,,792,0.05
91,,5551,60,,,0.001,,2725,0.04152756184339523,,,,,793,0.05
91,,5558,60,,,0.001,,2728,0.047939594835042953,,,,,794,0.05
91,,5565,60,,,0.001,,2732,0.021808411926031113,,,,,795,0.05
91,,5572,60,,,0.001,,2735,0.02972506731748581,,,,,796,0.05
91,,5579,60,,,0.001,,2739,0.033168353140354156,,,,,797,0.05
92,,5586,60,,,0.001,,2742,0.02836935594677925,,,,,798,0.05
92,,5593,60,,,0.001,,2746,0.05632253736257553,,,,,799,0.05
92,,5600,60,,,0.001,,2749,0.03964328393340111,,,,,800,0.05
92,,5607,60,,,0.001,,2753,0.04890028387308121,,,,,801,0.05
92,,5614,60,,,0.001,,2756,0.06538087874650955,,,,,802,0.05
92,,5621,60,,,0.001,,2760,0.028100160881876945,,,,,803,0.05
92,,5628,60,,,0.001,,2763,0.030372509732842445,,,,,804,0.05
93,,5635,60,,,0.001,,2767,0.039410270750522614,,,,,805,0.05
93,,5642,60,,,0.001,,2770,0.04057450592517853,,,,,806,0.05
93,,5649,60,,,0.001,,2774,0.04266298562288284,,,,,807,0.05
93,,5656,60,,,0.001,,2777,0.051317162811756134,,,,,808,0.05
93,,5663,60,,,0.001,,2781,0.03058767132461071,,,,,809,0.05
93,,5670,60,,,0.001,,2784,0.03177143633365631,,,,,810,0.05
93,,5677,60,,,0.001,,2788,0.045595891773700714,,,,,811,0.05
93,,5684,60,,,0.001,,2791,0.05955839529633522,,,,,812,0.05
93,,5691,60,,,0.001,,2795,0.046936750411987305,,,,,813,0.05
94,,5698,60,,,0.001,,2798,0.03285050392150879,,,,,814,0.05
94,,5705,60,,,0.001,,2802,0.0380474328994751,,,,,815,0.05
94,,5712,60,,,0.001,,2805,0.03990880399942398,,,,,816,0.05
94,,5719,60,,,0.001,,2809,0.03875024616718292,,,,,817,0.05
94,,5726,60,,,0.001,,2812,0.06185727193951607,,,,,818,0.05
94,,5733,60,,,0.001,,2816,0.03222072124481201,,,,,819,0.05
94,,5740,60,,,0.001,,2819,0.028399642556905746,,,,,820,0.05
94,,5747,60,,,0.001,,2823,0.034337881952524185,,,,,821,0.05
