mispay_days,date_code,mispay_d_90d_12m,total_balance,client_id,income,age,mortgage,mortgage_qty,maturity_months,monthly_payment,subsidy,interest_rate,default_120_12m
0.0,11,56.0,47027.89,178.0,844.6748481251811,40.0,53851.0,1.0,360.0,222.29,1,5.0,0.0
25.0,12,66.0,47027.89,178.0,844.6748481251811,40.0,53851.0,1.0,360.0,222.29,1,5.0,0.0
22.0,13,66.0,47027.89,178.0,844.6748481251811,40.0,53851.0,1.0,360.0,222.29,1,5.0,0.0
27.0,14,86.0,47027.89,178.0,844.6748481251811,40.0,53851.0,1.0,360.0,222.29,1,5.0,0.0
56.0,15,116.0,47027.89,178.0,844.6748481251811,40.0,53851.0,1.0,360.0,222.29,1,5.0,0.0
0.0,0,26.0,90317.98,179.0,1005.7615549026896,63.0,147420.0,1.0,240.0,1118.28,0,6.5,0.0
0.0,1,26.0,89778.14,179.0,1005.7615549026896,63.0,147420.0,1.0,240.0,1118.28,0,6.5,0.0
0.0,2,57.0,89778.14,179.0,1005.7615549026896,63.0,147420.0,1.0,240.0,1118.28,0,6.5,0.0
0.0,3,80.0,89778.14,179.0,1005.7615549026896,63.0,147420.0,1.0,240.0,1118.28,0,6.5,0.0
0.0,4,88.0,89778.14,179.0,1005.7615549026896,63.0,147420.0,1.0,240.0,1118.28,0,6.5,0.0
0.0,5,120.0,89778.14,179.0,1005.7615549026896,63.0,147420.0,1.0,240.0,1118.28,0,6.5,1.0
26.0,6,150.0,89778.14,179.0,1005.7615549026896,63.0,147420.0,1.0,240.0,1118.28,0,6.5,1.0
0.0,7,179.0,89778.14,179.0,1005.7615549026896,63.0,147420.0,1.0,240.0,1118.28,0,6.5,1.0
0.0,8,211.0,89778.14,179.0,1005.7615549026896,63.0,147420.0,1.0,240.0,1118.28,0,6.5,1.0
0.0,9,242.0,89778.14,179.0,1005.7615549026896,64.0,147420.0,1.0,240.0,1118.28,0,6.5,1.0
0.0,10,273.0,89778.14,179.0,1005.7615549026896,64.0,147420.0,1.0,240.0,1118.28,0,6.5,1.0
0.0,11,298.0,89778.14,179.0,1005.7615549026896,64.0,147420.0,1.0,240.0,1118.28,0,6.5,1.0
26.0,12,332.0,89778.14,179.0,1005.7615549026896,64.0,147420.0,1.0,240.0,1118.28,0,6.5,1.0
26.0,13,361.0,89778.14,179.0,1005.7615549026896,64.0,147420.0,1.0,240.0,1118.28,0,6.5,1.0
57.0,14,393.0,89778.14,179.0,1005.7615549026896,64.0,147420.0,1.0,240.0,1118.28,0,6.5,1.0
80.0,15,423.0,89778.14,179.0,1005.7615549026896,64.0,147420.0,1.0,240.0,1118.28,0,6.5,1.0
4.0,0,27.0,12298.91,180.0,826.4269358312744,57.0,21667.02,1.0,352.0,143.73,0,6.0,0.0
0.0,1,27.0,12280.54,180.0,826.4269358312744,57.0,21667.02,1.0,352.0,143.73,0,6.0,0.0
0.0,2,54.0,12280.54,180.0,826.4269358312744,57.0,21667.02,1.0,352.0,143.73,0,6.0,0.0
0.0,3,54.0,12280.54,180.0,826.4269358312744,57.0,21667.02,1.0,352.0,143.73,0,6.0,0.0
0.0,4,54.0,12280.54,180.0,826.4269358312744,57.0,21667.02,1.0,352.0,143.73,0,6.0,0.0
0.0,5,54.0,12280.54,180.0,826.4269358312744,57.0,21667.02,1.0,352.0,143.73,0,6.0,0.0
0.0,6,54.0,12280.54,180.0,826.4269358312744,57.0,21667.02,1.0,352.0,143.73,0,6.0,0.0
0.0,7,54.0,12280.54,180.0,826.4269358312744,57.0,21667.02,1.0,352.0,143.73,0,6.0,0.0
0.0,8,58.0,12280.54,180.0,826.4269358312744,57.0,21667.02,1.0,352.0,143.73,0,6.0,0.0
0.0,9,89.0,12280.54,180.0,826.4269358312744,58.0,21667.02,1.0,352.0,143.73,0,6.0,0.0
0.0,10,116.0,12280.54,180.0,826.4269358312744,58.0,21667.02,1.0,352.0,143.73,0,6.0,0.0
0.0,11,116.0,12280.54,180.0,826.4269358312744,58.0,21667.02,1.0,352.0,143.73,0,6.0,0.0
27.0,12,122.0,12280.54,180.0,826.4269358312744,58.0,21667.02,1.0,352.0,143.73,0,6.0,1.0
26.0,13,122.0,12280.54,180.0,826.4269358312744,58.0,21667.02,1.0,352.0,143.73,0,6.0,1.0
54.0,14,149.0,12280.54,180.0,826.4269358312744,58.0,21667.02,1.0,352.0,143.73,0,6.0,1.0
0.0,15,179.0,12280.54,180.0,826.4269358312744,58.0,21667.02,1.0,352.0,143.73,0,6.0,1.0
7.0,0,23.0,49252.68,181.0,1043.9031968321572,40.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
23.0,1,0.0,49275.21,181.0,1043.9031968321572,40.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,2,0.0,49275.21,181.0,1043.9031968321572,40.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,3,0.0,49275.21,181.0,1043.9031968321572,40.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,4,0.0,49275.21,181.0,1043.9031968321572,40.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,5,0.0,49275.21,181.0,1043.9031968321572,40.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,6,0.0,49275.21,181.0,1043.9031968321572,40.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,7,0.0,49275.21,181.0,1043.9031968321572,40.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,8,0.0,49275.21,181.0,1043.9031968321572,40.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,9,0.0,49275.21,181.0,1043.9031968321572,41.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,10,0.0,49275.21,181.0,1043.9031968321572,41.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,11,0.0,49275.21,181.0,1043.9031968321572,41.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,12,0.0,49275.21,181.0,1043.9031968321572,41.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,13,0.0,49275.21,181.0,1043.9031968321572,41.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,14,0.0,49275.21,181.0,1043.9031968321572,41.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
0.0,15,0.0,49275.21,181.0,1043.9031968321572,41.0,68000.0,1.0,360.0,478.0,0,6.0,0.0
26.0,0,0.0,39580.96,182.0,751.5637074780301,54.0,45837.54,1.0,300.0,236.66,1,5.0,0.0
0.0,1,0.0,39447.45,182.0,751.5637074780301,54.0,45837.54,1.0,300.0,236.66,1,5.0,0.0
0.0,2,88.0,39447.45,182.0,751.5637074780301,54.0,45837.54,1.0,300.0,236.66,1,5.0,0.0
0.0,3,134.0,39447.45,182.0,751.5637074780301,54.0,45837.54,1.0,300.0,236.66,1,5.0,1.0
0.0,4,134.0,39447.45,182.0,751.5637074780301,54.0,45837.54,1.0,300.0,236.66,1,5.0,1.0
0.0,5,134.0,39447.45,182.0,751.5637074780301,54.0,45837.54,1.0,300.0,236.66,1,5.0,1.0
0.0,6,134.0,39447.45,182.0,751.5637074780301,54.0,45837.54,1.0,300.0,236.66,1,5.0,1.0
0.0,7,134.0,39447.45,182.0,751.5637074780301,54.0,45837.54,1.0,300.0,236.66,1,5.0,1.0
0.0,8,134.0,39447.45,182.0,751.5637074780301,54.0,45837.54,1.0,300.0,236.66,1,5.0,1.0
0.0,9,134.0,39447.45,182.0,751.5637074780301,55.0,45837.54,1.0,300.0,236.66,1,5.0,1.0
0.0,10,134.0,39447.45,182.0,751.5637074780301,55.0,45837.54,1.0,300.0,236.66,1,5.0,1.0
0.0,11,134.0,39447.45,182.0,751.5637074780301,55.0,45837.54,1.0,300.0,236.66,1,5.0,1.0
0.0,12,134.0,39447.45,182.0,751.5637074780301,55.0,45837.54,1.0,300.0,236.66,1,5.0,1.0
0.0,13,134.0,39447.45,182.0,751.5637074780301,55.0,45837.54,1.0,300.0,236.66,1,5.0,1.0
88.0,14,134.0,39869.53,182.0,751.5637074780301,55.0,45837.54,1.0,300.0,236.66,1,5.0,1.0
134.0,15,124.0,39869.53,182.0,751.5637074780301,55.0,45837.54,1.0,300.0,236.66,1,5.0,1.0
7.0,0,40.0,22571.96,183.0,982.2997343376002,46.0,36971.0,1.0,360.0,251.36,0,6.0,0.0
0.0,1,327.0,22463.38,183.0,982.2997343376002,46.0,36971.0,1.0,360.0,251.36,0,6.0,1.0
39.0,2,341.0,22463.38,183.0,982.2997343376002,46.0,36971.0,1.0,360.0,251.36,0,6.0,1.0
23.0,3,341.0,22246.25,183.0,982.2997343376002,46.0,36971.0,1.0,360.0,251.36,0,6.0,1.0
40.0,4,341.0,22246.25,183.0,982.2997343376002,46.0,36971.0,1.0,360.0,251.36,0,6.0,1.0
0.0,5,341.0,21626.85,183.0,982.2997343376002,46.0,36971.0,1.0,360.0,251.36,0,6.0,1.0
22.0,6,341.0,21626.85,183.0,982.2997343376002,46.0,36971.0,1.0,360.0,251.36,0,6.0,1.0
0.0,7,341.0,21626.85,183.0,982.2997343376002,46.0,36971.0,1.0,360.0,251.36,0,6.0,1.0
0.0,8,341.0,21669.93,183.0,982.2997343376002,46.0,36971.0,1.0,360.0,251.36,0,6.0,1.0
0.0,9,341.0,21669.93,183.0,982.2997343376002,47.0,36971.0,1.0,360.0,251.36,0,6.0,1.0
0.0,10,341.0,21756.09,183.0,982.2997343376002,47.0,36971.0,1.0,360.0,251.36,0,6.0,1.0
0.0,11,341.0,21756.09,183.0,982.2997343376002,47.0,36971.0,1.0,360.0,251.36,0,6.0,1.0
22.0,12,341.0,21756.09,183.0,982.2997343376002,47.0,36971.0,1.0,360.0,251.36,0,6.0,1.0
327.0,13,341.0,21784.81,183.0,982.2997343376002,47.0,36971.0,1.0,360.0,265.72,0,6.0,1.0
341.0,14,23.0,21784.81,183.0,982.2997343376002,47.0,36971.0,1.0,360.0,265.72,0,6.0,0.0
18.0,15,23.0,20739.86,183.0,982.2997343376002,47.0,36971.0,1.0,360.0,265.72,0,6.0,0.0
118.0,0,229.0,49702.14,184.0,957.4088418954954,44.0,57526.0,1.0,360.0,255.37,1,5.0,1.0
148.0,1,229.0,49702.14,184.0,957.4088418954954,44.0,57526.0,1.0,360.0,255.37,1,5.0,1.0
177.0,2,229.0,49702.14,184.0,957.4088418954954,44.0,57526.0,1.0,360.0,255.37,1,5.0,1.0
177.0,3,229.0,49630.59,184.0,957.4088418954954,44.0,57526.0,1.0,360.0,255.37,1,5.0,1.0
208.0,4,229.0,49630.59,184.0,957.4088418954954,44.0,57526.0,1.0,360.0,255.37,1,5.0,1.0
229.0,5,167.0,49630.59,184.0,957.4088418954954,44.0,57526.0,1.0,360.0,264.6,1,5.0,1.0
87.0,6,167.0,49630.59,184.0,957.4088418954954,44.0,57526.0,1.0,360.0,264.6,1,5.0,1.0
92.0,7,167.0,49630.59,184.0,957.4088418954954,44.0,57526.0,1.0,360.0,264.6,1,5.0,1.0
85.0,8,167.0,49584.39,184.0,957.4088418954954,44.0,57526.0,1.0,360.0,264.6,1,5.0,1.0
88.0,9,167.0,49584.39,184.0,957.4088418954954,45.0,57526.0,1.0,360.0,264.6,1,5.0,1.0
117.0,10,167.0,49515.06,184.0,957.4088418954954,45.0,57526.0,1.0,360.0,264.6,1,5.0,1.0
121.0,11,167.0,49515.06,184.0,957.4088418954954,45.0,57526.0,1.0,360.0,264.6,1,5.0,1.0
119.0,12,167.0,49352.73,184.0,957.4088418954954,45.0,57526.0,1.0,360.0,264.6,1,5.0,1.0
145.0,13,167.0,49201.11,184.0,957.4088418954954,45.0,57526.0,1.0,360.0,230.02,1,5.0,1.0
149.0,14,167.0,49079.61,184.0,957.4088418954954,45.0,57526.0,1.0,360.0,230.02,1,5.0,1.0
151.0,15,167.0,48954.0,184.0,957.4088418954954,45.0,57526.0,1.0,360.0,230.02,1,5.0,1.0
0.0,0,123.0,7315.69,185.0,1074.1183225357142,49.0,15407.56,1.0,241.0,101.43,0,6.75,1.0
0.0,1,123.0,7271.97,185.0,1074.1183225357142,49.0,15407.56,1.0,241.0,101.43,0,6.75,1.0
54.0,2,123.0,7271.97,185.0,1074.1183225357142,49.0,15407.56,1.0,241.0,101.43,0,6.75,1.0
86.0,3,123.0,7271.97,185.0,1074.1183225357142,49.0,15407.56,1.0,241.0,101.43,0,6.75,1.0
117.0,4,123.0,7271.97,185.0,1074.1183225357142,49.0,15407.56,1.0,241.0,101.43,0,6.75,1.0
123.0,5,73.0,7271.97,185.0,1074.1183225357142,49.0,15407.56,1.0,241.0,101.43,0,6.75,0.0
27.0,6,73.0,7094.62,185.0,1074.1183225357142,49.0,15407.56,1.0,241.0,101.43,0,6.75,0.0
0.0,7,73.0,7004.44,185.0,1074.1183225357142,49.0,15407.56,1.0,241.0,101.43,0,6.75,0.0
0.0,8,73.0,6958.97,185.0,1074.1183225357142,49.0,15407.56,1.0,241.0,101.43,0,6.75,0.0
0.0,9,73.0,6913.24,185.0,1074.1183225357142,50.0,15407.56,1.0,241.0,101.43,0,6.75,0.0
0.0,10,73.0,6867.26,185.0,1074.1183225357142,50.0,15407.56,1.0,241.0,101.43,0,6.75,0.0
73.0,11,10.0,6913.24,185.0,1074.1183225357142,50.0,15407.56,1.0,241.0,101.43,0,6.75,0.0
0.0,12,10.0,6913.24,185.0,1074.1183225357142,50.0,15407.56,1.0,241.0,101.43,0,6.75,0.0
0.0,13,10.0,6913.24,185.0,1074.1183225357142,50.0,15407.56,1.0,241.0,101.43,0,6.75,0.0
0.0,14,10.0,6913.24,185.0,1074.1183225357142,50.0,15407.56,1.0,241.0,101.43,0,6.75,0.0
0.0,15,10.0,6913.24,185.0,1074.1183225357142,50.0,15407.56,1.0,241.0,101.43,0,6.75,0.0
27.0,0,36.0,94075.54,186.0,832.0210055264657,27.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
36.0,1,0.0,94023.72,186.0,832.0210055264657,27.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,2,0.0,93864.39,186.0,832.0210055264657,27.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,3,0.0,93864.39,186.0,832.0210055264657,27.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,4,0.0,93864.39,186.0,832.0210055264657,27.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,5,0.0,93864.39,186.0,832.0210055264657,27.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,6,0.0,93864.39,186.0,832.0210055264657,27.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,7,0.0,93864.39,186.0,832.0210055264657,27.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,8,11.0,93864.39,186.0,832.0210055264657,27.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,9,11.0,93864.39,186.0,832.0210055264657,28.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,10,27.0,93864.39,186.0,832.0210055264657,28.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,11,34.0,93864.39,186.0,832.0210055264657,28.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,12,34.0,93864.39,186.0,832.0210055264657,28.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,13,34.0,93864.39,186.0,832.0210055264657,28.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,14,34.0,93864.39,186.0,832.0210055264657,28.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
0.0,15,34.0,93864.39,186.0,832.0210055264657,28.0,101200.0,1.0,394.0,500.26,0,3.75,0.0
5.0,0,0.0,97026.29,187.0,873.6225253761498,33.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,1,0.0,96867.74,187.0,873.6225253761498,33.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,2,0.0,96867.74,187.0,873.6225253761498,33.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,3,0.0,96867.74,187.0,873.6225253761498,33.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,4,0.0,96867.74,187.0,873.6225253761498,33.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,5,0.0,96867.74,187.0,873.6225253761498,33.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,6,0.0,96867.74,187.0,873.6225253761498,33.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,7,0.0,96867.74,187.0,873.6225253761498,33.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,8,0.0,96867.74,187.0,873.6225253761498,33.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,9,0.0,96867.74,187.0,873.6225253761498,34.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,10,1.0,96867.74,187.0,873.6225253761498,34.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,11,8.0,96867.74,187.0,873.6225253761498,34.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,12,10.0,96867.74,187.0,873.6225253761498,34.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,13,10.0,96867.74,187.0,873.6225253761498,34.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,14,10.0,96867.74,187.0,873.6225253761498,34.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,15,10.0,96867.74,187.0,873.6225253761498,34.0,106529.63,1.0,411.0,460.21,0,3.75,0.0
0.0,0,1.0,35038.72,188.0,786.9904928442901,28.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,1,1.0,34966.9,188.0,786.9904928442901,28.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,2,1.0,34847.38,188.0,786.9904928442901,28.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,3,1.0,34775.34,188.0,786.9904928442901,28.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,4,1.0,34716.85,188.0,786.9904928442901,28.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,5,1.0,34633.82,188.0,786.9904928442901,28.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,6,1.0,34548.98,188.0,786.9904928442901,28.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
1.0,7,0.0,34469.06,188.0,786.9904928442901,28.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,8,0.0,34380.63,188.0,786.9904928442901,28.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,9,0.0,34298.76,188.0,786.9904928442901,29.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,10,0.0,34127.99,188.0,786.9904928442901,29.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,11,0.0,34127.99,188.0,786.9904928442901,29.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,12,0.0,34044.06,188.0,786.9904928442901,29.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,13,0.0,33955.04,188.0,786.9904928442901,29.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,14,0.0,33870.82,188.0,786.9904928442901,29.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
0.0,15,0.0,33784.86,188.0,786.9904928442901,29.0,38020.0,1.0,363.0,158.06,1,5.0,0.0
1.0,0,55.0,8920.62,189.0,943.56848896969,49.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
0.0,1,55.0,8824.35,189.0,943.56848896969,49.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
24.0,2,55.0,8724.78,189.0,943.56848896969,49.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
55.0,3,53.0,8657.76,189.0,943.56848896969,49.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
0.0,4,53.0,8657.76,189.0,943.56848896969,49.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
0.0,5,53.0,8657.76,189.0,943.56848896969,49.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
24.0,6,53.0,8657.76,189.0,943.56848896969,49.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
52.0,7,53.0,8657.76,189.0,943.56848896969,49.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
0.0,8,53.0,8657.76,189.0,943.56848896969,49.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
0.0,9,53.0,8657.76,189.0,943.56848896969,50.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
0.0,10,53.0,8657.76,189.0,943.56848896969,50.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
0.0,11,53.0,8657.76,189.0,943.56848896969,50.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
22.0,12,53.0,8657.76,189.0,943.56848896969,50.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
25.0,13,53.0,8657.76,189.0,943.56848896969,50.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
53.0,14,23.0,8657.76,189.0,943.56848896969,50.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
0.0,15,23.0,8657.76,189.0,943.56848896969,50.0,20781.32,1.0,336.0,161.7,0,7.5,0.0
0.0,0,1.0,49365.99,190.0,765.5605926098854,33.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,1,1.0,49241.99,190.0,765.5605926098854,33.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,2,1.0,49110.62,190.0,765.5605926098854,33.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,3,5.0,47987.78,190.0,765.5605926098854,33.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,4,5.0,47859.31,190.0,765.5605926098854,33.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,5,5.0,47728.31,190.0,765.5605926098854,33.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
1.0,6,5.0,48604.7,190.0,765.5605926098854,33.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,7,5.0,48470.06,190.0,765.5605926098854,33.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,8,5.0,48854.6,190.0,765.5605926098854,33.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,9,5.0,48727.43,190.0,765.5605926098854,34.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,10,5.0,48595.33,190.0,765.5605926098854,34.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,11,5.0,48467.77,190.0,765.5605926098854,34.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,12,5.0,48342.46,190.0,765.5605926098854,34.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,13,5.0,48214.52,190.0,765.5605926098854,34.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,14,5.0,48063.18,190.0,765.5605926098854,34.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
5.0,15,0.0,47939.49,190.0,765.5605926098854,34.0,56009.28,1.0,360.0,227.63,1,5.0,0.0
0.0,0,1.0,103848.68,191.0,927.6401276784542,29.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,1,1.0,103674.78,191.0,927.6401276784542,29.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,2,1.0,103674.78,191.0,927.6401276784542,29.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,3,1.0,103658.89,191.0,927.6401276784542,29.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,4,1.0,103658.89,191.0,927.6401276784542,29.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,5,1.0,103674.78,191.0,927.6401276784542,29.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,6,1.0,103674.78,191.0,927.6401276784542,29.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,7,1.0,103674.78,191.0,927.6401276784542,29.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,8,1.0,103674.78,191.0,927.6401276784542,29.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,9,1.0,103674.78,191.0,927.6401276784542,30.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
1.0,10,1.0,103674.78,191.0,927.6401276784542,30.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,11,1.0,103674.78,191.0,927.6401276784542,30.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,12,1.0,103674.78,191.0,927.6401276784542,30.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
1.0,13,0.0,103674.78,191.0,927.6401276784542,30.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,14,0.0,103674.78,191.0,927.6401276784542,30.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,15,0.0,103674.78,191.0,927.6401276784542,30.0,112703.63,1.0,365.0,683.11,0,5.5,0.0
0.0,0,11.0,238340.24,192.0,1077.3248443517443,37.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,1,11.0,238146.54,192.0,1077.3248443517443,37.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,2,11.0,238142.82,192.0,1077.3248443517443,37.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,3,11.0,237656.91,192.0,1077.3248443517443,37.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,4,11.0,237656.91,192.0,1077.3248443517443,37.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,5,11.0,238142.82,192.0,1077.3248443517443,37.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,6,11.0,238142.82,192.0,1077.3248443517443,37.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
8.0,7,11.0,238142.82,192.0,1077.3248443517443,37.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
11.0,8,2.0,237983.07,192.0,1077.3248443517443,37.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,9,2.0,237757.28,192.0,1077.3248443517443,38.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,10,2.0,237607.17,192.0,1077.3248443517443,38.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,11,2.0,237474.06,192.0,1077.3248443517443,38.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,12,2.0,237314.38,192.0,1077.3248443517443,38.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,13,2.0,237180.32,192.0,1077.3248443517443,38.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,14,2.0,237034.73,192.0,1077.3248443517443,38.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,15,2.0,237034.73,192.0,1077.3248443517443,38.0,253344.15,2.0,403.0,1494.14,0,5.75,0.0
0.0,0,0.0,47862.14,193.0,758.2688338891919,38.0,58212.0,1.0,360.0,248.5,1,5.0,0.0
0.0,1,0.0,47717.97,193.0,758.2688338891919,38.0,58212.0,1.0,360.0,248.5,1,5.0,0.0
0.0,2,0.0,47580.56,193.0,758.2688338891919,38.0,58212.0,1.0,360.0,248.5,1,5.0,0.0
0.0,3,0.0,47435.99,193.0,758.2688338891919,38.0,58212.0,1.0,360.0,248.5,1,5.0,0.0
0.0,4,0.0,47295.83,193.0,758.2688338891919,38.0,58212.0,1.0,360.0,248.5,1,5.0,0.0
0.0,5,0.0,47155.47,193.0,758.2688338891919,38.0,58212.0,1.0,360.0,248.5,1,5.0,0.0
0.0,6,0.0,47072.42,193.0,758.2688338891919,38.0,58212.0,1.0,360.0,248.5,1,5.0,0.0
0.0,7,0.0,47072.42,193.0,758.2688338891919,38.0,58212.0,1.0,360.0,248.5,1,5.0,0.0
0.0,8,0.0,47072.42,193.0,758.2688338891919,38.0,58212.0,1.0,360.0,248.5,1,5.0,0.0
