time/fps,time/total_timesteps,time/time_elapsed,time/episodes,rollout/exploration_rate,train/learning_rate,train/loss,train/n_updates
134,4732,35,676,0.05,0.001,0.02903382107615471,2315
133,4739,35,677,0.05,0.001,0.04099716991186142,2319
134,4746,35,678,0.05,0.001,0.038180090487003326,2322
134,4753,35,679,0.05,0.001,0.029536617919802666,2326
134,4760,35,680,0.05,0.001,0.03338194265961647,2329
134,4767,35,681,0.05,0.001,0.031056001782417297,2333
134,4774,35,682,0.05,0.001,0.02136148326098919,2336
134,4781,35,683,0.05,0.001,0.023850496858358383,2340
134,4788,35,684,0.05,0.001,0.012952173128724098,2343
134,4795,35,685,0.05,0.001,0.012962986715137959,2347
134,4802,35,686,0.05,0.001,0.021091505885124207,2350
134,4809,35,687,0.05,0.001,0.029765378683805466,2354
134,4816,35,688,0.05,0.001,0.024981258437037468,2357
134,4823,35,689,0.05,0.001,0.018508652225136757,2361
134,4830,35,690,0.05,0.001,0.028013797476887703,2364
134,4837,36,691,0.05,0.001,0.02296512946486473,2368
134,4844,36,692,0.05,0.001,0.016295013949275017,2371
134,4851,36,693,0.05,0.001,0.031297717243433,2375
134,4858,36,694,0.05,0.001,0.026634085923433304,2378
134,4865,36,695,0.05,0.001,0.013518404215574265,2382
134,4872,36,696,0.05,0.001,0.028088364750146866,2385
134,4879,36,697,0.05,0.001,0.036026909947395325,2389
134,4886,36,698,0.05,0.001,0.026094699278473854,2392
134,4893,36,699,0.05,0.001,0.025218773633241653,2396
134,4900,36,700,0.05,0.001,0.03226207196712494,2399
134,4907,36,701,0.05,0.001,0.02741214446723461,2403
134,4914,36,702,0.05,0.001,0.03723745420575142,2406
134,4921,36,703,0.05,0.001,0.0187684353441,2410
134,4928,36,704,0.05,0.001,0.026508217677474022,2413
134,4935,36,705,0.05,0.001,0.018148701637983322,2417
134,4942,36,706,0.05,0.001,0.0314641073346138,2420
134,4949,36,707,0.05,0.001,0.033462218940258026,2424
134,4956,36,708,0.05,0.001,0.021802039816975594,2427
134,4963,36,709,0.05,0.001,0.02540144883096218,2431
134,4970,36,710,0.05,0.001,0.028711523860692978,2434
134,4977,36,711,0.05,0.001,0.02572765201330185,2438
134,4984,37,712,0.05,0.001,0.019633151590824127,2441
134,4991,37,713,0.05,0.001,0.026980377733707428,2445
134,4998,37,714,0.05,0.001,0.0458870567381382,2448
134,5005,37,715,0.05,0.001,0.023111388087272644,2452
134,5012,37,716,0.05,0.001,0.02122354879975319,2455
134,5019,37,717,0.05,0.001,0.03927381709218025,2459
134,5026,37,718,0.05,0.001,0.01987246237695217,2462
134,5033,37,719,0.05,0.001,0.02799323946237564,2466
134,5040,37,720,0.05,0.001,0.012293212115764618,2469
134,5047,37,721,0.05,0.001,0.0220321211963892,2473
134,5054,37,722,0.05,0.001,0.028920888900756836,2476
134,5061,37,723,0.05,0.001,0.03002811037003994,2480
134,5068,37,724,0.05,0.001,0.023569051176309586,2483
134,5075,37,725,0.05,0.001,0.03585357591509819,2487
134,5082,37,726,0.05,0.001,0.030672254040837288,2490
134,5089,37,727,0.05,0.001,0.03291645273566246,2494
134,5096,37,728,0.05,0.001,0.03880181163549423,2497
134,5103,37,729,0.05,0.001,0.028046967461705208,2501
134,5110,37,730,0.05,0.001,0.03804226592183113,2504
134,5117,38,731,0.05,0.001,0.022796301171183586,2508
134,5124,38,732,0.05,0.001,0.015575014986097813,2511
134,5131,38,733,0.05,0.001,0.01699344627559185,2515
134,5138,38,734,0.05,0.001,0.02731703594326973,2518
134,5145,38,735,0.05,0.001,0.02283487841486931,2522
134,5152,38,736,0.05,0.001,0.02899535931646824,2525
134,5159,38,737,0.05,0.001,0.030072426423430443,2529
133,5166,38,738,0.05,0.001,0.030815403908491135,2532
133,5173,38,739,0.05,0.001,0.019553888589143753,2536
133,5180,38,740,0.05,0.001,0.03233961760997772,2539
132,5187,39,741,0.05,0.001,0.012858659960329533,2543
132,5194,39,742,0.05,0.001,0.025279860943555832,2546
132,5201,39,743,0.05,0.001,0.03371555358171463,2550
131,5208,39,744,0.05,0.001,0.028652111068367958,2553
131,5215,39,745,0.05,0.001,0.03287263214588165,2557
131,5222,39,746,0.05,0.001,0.018269186839461327,2560
131,5229,39,747,0.05,0.001,0.0264729131013155,2564
131,5236,39,748,0.05,0.001,0.04839230328798294,2567
131,5243,39,749,0.05,0.001,0.015955163165926933,2571
131,5250,39,750,0.05,0.001,0.03219529613852501,2574
131,5257,39,751,0.05,0.001,0.04324982315301895,2578
131,5264,39,752,0.05,0.001,0.02061587944626808,2581
131,5271,40,753,0.05,0.001,0.03694877773523331,2585
131,5278,40,754,0.05,0.001,0.02419758215546608,2588
131,5285,40,755,0.05,0.001,0.013745306991040707,2592
131,5292,40,756,0.05,0.001,0.03856295719742775,2595
131,5299,40,757,0.05,0.001,0.05650218948721886,2599
131,5306,40,758,0.05,0.001,0.06446344405412674,2602
131,5313,40,759,0.05,0.001,0.023605827242136,2606
131,5320,40,760,0.05,0.001,0.02422891929745674,2609
131,5327,40,761,0.05,0.001,0.029811453074216843,2613
131,5334,40,762,0.05,0.001,0.04069283977150917,2616
131,5341,40,763,0.05,0.001,0.03150143846869469,2620
131,5348,40,764,0.05,0.001,0.020253397524356842,2623
131,5355,40,765,0.05,0.001,0.02764737419784069,2627
131,5362,40,766,0.05,0.001,0.04452661797404289,2630
131,5369,40,767,0.05,0.001,0.035185374319553375,2634
131,5376,40,768,0.05,0.001,0.022390371188521385,2637
131,5383,40,769,0.05,0.001,0.023861564695835114,2641
131,5390,40,770,0.05,0.001,0.03398715332150459,2644
131,5397,41,771,0.05,0.001,0.029041768983006477,2648
131,5404,41,772,0.05,0.001,0.03363221138715744,2651
131,5411,41,773,0.05,0.001,0.024571474641561508,2655
131,5418,41,774,0.05,0.001,0.033423636108636856,2658
131,5425,41,775,0.05,0.001,0.029172146692872047,2662
131,5432,41,776,0.05,0.001,0.026898428797721863,2665
131,5439,41,777,0.05,0.001,0.01816479116678238,2669
131,5446,41,778,0.05,0.001,0.015224785543978214,2672
131,5453,41,779,0.05,0.001,0.04999041557312012,2676
131,5460,41,780,0.05,0.001,0.020250439643859863,2679
130,5467,42,781,0.05,0.001,0.02922164276242256,2683
129,5474,42,782,0.05,0.001,0.015459326095879078,2686
129,5481,42,783,0.05,0.001,0.02574288472533226,2690
129,5488,42,784,0.05,0.001,0.023227067664265633,2693
129,5495,42,785,0.05,0.001,0.01894732378423214,2697
129,5502,42,786,0.05,0.001,0.01678691990673542,2700
129,5509,42,787,0.05,0.001,0.01880527287721634,2704
129,5516,42,788,0.05,0.001,0.03270968794822693,2707
129,5523,42,789,0.05,0.001,0.02485734224319458,2711
129,5530,42,790,0.05,0.001,0.03437148407101631,2714
128,5537,42,791,0.05,0.001,0.03859417513012886,2718
129,5544,42,792,0.05,0.001,0.02453419752418995,2721
129,5551,43,793,0.05,0.001,0.028012746945023537,2725
129,5558,43,794,0.05,0.001,0.031182685866951942,2728
128,5565,43,795,0.05,0.001,0.03305342420935631,2732
129,5572,43,796,0.05,0.001,0.03437705710530281,2735
128,5579,43,797,0.05,0.001,0.040035609155893326,2739
129,5586,43,798,0.05,0.001,0.021976729854941368,2742
128,5593,43,799,0.05,0.001,0.02011684700846672,2746
128,5600,43,800,0.05,0.001,0.025379624217748642,2749
128,5607,43,801,0.05,0.001,0.02744603157043457,2753
128,5614,43,802,0.05,0.001,0.04201628267765045,2756
128,5621,43,803,0.05,0.001,0.023334041237831116,2760
128,5628,43,804,0.05,0.001,0.03293413668870926,2763
128,5635,43,805,0.05,0.001,0.010834812186658382,2767
129,5642,43,806,0.05,0.001,0.01902087964117527,2770
129,5649,43,807,0.05,0.001,0.044662199914455414,2774
129,5656,43,808,0.05,0.001,0.013940596953034401,2777
129,5663,43,809,0.05,0.001,0.023748867213726044,2781
129,5670,43,810,0.05,0.001,0.024986742064356804,2784
129,5677,43,811,0.05,0.001,0.024298926815390587,2788
129,5684,43,812,0.05,0.001,0.023657305166125298,2791
129,5691,44,813,0.05,0.001,0.02766311913728714,2795
129,5698,44,814,0.05,0.001,0.03085465356707573,2798
129,5705,44,815,0.05,0.001,0.03544057905673981,2802
129,5712,44,816,0.05,0.001,0.017875738441944122,2805
129,5719,44,817,0.05,0.001,0.030995503067970276,2809
129,5726,44,818,0.05,0.001,0.03219091519713402,2812
129,5733,44,819,0.05,0.001,0.021460281684994698,2816
129,5740,44,820,0.05,0.001,0.019767530262470245,2819
129,5747,44,821,0.05,0.001,0.04088788107037544,2823
129,5754,44,822,0.05,0.001,0.026377391070127487,2826
129,5761,44,823,0.05,0.001,0.03601090610027313,2830
129,5768,44,824,0.05,0.001,0.02659110352396965,2833
129,5775,44,825,0.05,0.001,0.025116784498095512,2837
129,5782,44,826,0.05,0.001,0.019920123741030693,2840
129,5789,44,827,0.05,0.001,0.03446192666888237,2844
129,5796,44,828,0.05,0.001,0.041658878326416016,2847
129,5803,44,829,0.05,0.001,0.021043119952082634,2851
129,5810,44,830,0.05,0.001,0.04337867349386215,2854
129,5817,44,831,0.05,0.001,0.023770226165652275,2858
129,5824,44,832,0.05,0.001,0.013333532959222794,2861
129,5831,44,833,0.05,0.001,0.03146820142865181,2865
129,5838,45,834,0.05,0.001,0.02722882851958275,2868
129,5845,45,835,0.05,0.001,0.03403637558221817,2872
129,5852,45,836,0.05,0.001,0.044912777841091156,2875
129,5859,45,837,0.05,0.001,0.035772208124399185,2879
129,5866,45,838,0.05,0.001,0.024730822071433067,2882
129,5873,45,839,0.05,0.001,0.02184346131980419,2886
129,5880,45,840,0.05,0.001,0.021749146282672882,2889
129,5887,45,841,0.05,0.001,0.020824428647756577,2893
129,5894,45,842,0.05,0.001,0.023833172395825386,2896
129,5901,45,843,0.05,0.001,0.043024562299251556,2900
129,5908,45,844,0.05,0.001,0.025665221735835075,2903
129,5915,45,845,0.05,0.001,0.02626400627195835,2907
129,5922,45,846,0.05,0.001,0.023402612656354904,2910
129,5929,45,847,0.05,0.001,0.025116322562098503,2914
129,5936,45,848,0.05,0.001,0.026515260338783264,2917
129,5943,45,849,0.05,0.001,0.0403902605175972,2921
129,5950,45,850,0.05,0.001,0.021781550720334053,2924
129,5957,45,851,0.05,0.001,0.017371580004692078,2928
129,5964,45,852,0.05,0.001,0.04215169697999954,2931
129,5971,45,853,0.05,0.001,0.020501675084233284,2935
130,5978,45,854,0.05,0.001,0.028945298865437508,2938
130,5985,46,855,0.05,0.001,0.02773365005850792,2942
130,5992,46,856,0.05,0.001,0.022724198177456856,2945
130,5999,46,857,0.05,0.001,0.02731248177587986,2949
130,6006,46,858,0.05,0.001,0.018467647954821587,2952
130,6013,46,859,0.05,0.001,0.030320683494210243,2956
130,6020,46,860,0.05,0.001,0.011183311231434345,2959
130,6027,46,861,0.05,0.001,0.028927695006132126,2963
130,6034,46,862,0.05,0.001,0.03119426593184471,2966
130,6041,46,863,0.05,0.001,0.016733847558498383,2970
130,6048,46,864,0.05,0.001,0.01621665433049202,2973
130,6055,46,865,0.05,0.001,0.021685753017663956,2977
130,6062,46,866,0.05,0.001,0.019539689645171165,2980
130,6069,46,867,0.05,0.001,0.019299549981951714,2984
130,6076,46,868,0.05,0.001,0.018920399248600006,2987
130,6083,46,869,0.05,0.001,0.03272091597318649,2991
130,6090,46,870,0.05,0.001,0.015289632603526115,2994
130,6097,46,871,0.05,0.001,0.03729114308953285,2998
130,6104,46,872,0.05,0.001,0.026238922029733658,3001
130,6111,46,873,0.05,0.001,0.03195998817682266,3005
130,6118,46,874,0.05,0.001,0.03448323905467987,3008
130,6125,46,875,0.05,0.001,0.016838880255818367,3012
130,6132,46,876,0.05,0.001,0.021875057369470596,3015
130,6139,47,877,0.05,0.001,0.049118347465991974,3019
130,6146,47,878,0.05,0.001,0.019035572186112404,3022
130,6153,47,879,0.05,0.001,0.035134702920913696,3026
130,6160,47,880,0.05,0.001,0.030734069645404816,3029
130,6167,47,881,0.05,0.001,0.02165703848004341,3033
130,6174,47,882,0.05,0.001,0.01709422841668129,3036
130,6181,47,883,0.05,0.001,0.017168136313557625,3040
130,6188,47,884,0.05,0.001,0.037159159779548645,3043
130,6195,47,885,0.05,0.001,0.015357261523604393,3047
130,6202,47,886,0.05,0.001,0.028970424085855484,3050
130,6209,47,887,0.05,0.001,0.04717116802930832,3054
130,6216,47,888,0.05,0.001,0.027357781305909157,3057
130,6223,47,889,0.05,0.001,0.018333878368139267,3061
130,6230,47,890,0.05,0.001,0.029580023139715195,3064
130,6237,47,891,0.05,0.001,0.028675872832536697,3068
130,6244,47,892,0.05,0.001,0.030174434185028076,3071
130,6251,47,893,0.05,0.001,0.021155649796128273,3075
130,6258,47,894,0.05,0.001,0.029153527691960335,3078
130,6265,47,895,0.05,0.001,0.02207542024552822,3082
131,6272,47,896,0.05,0.001,0.026517769321799278,3085
130,6279,47,897,0.05,0.001,0.018267719075083733,3089
131,6286,47,898,0.05,0.001,0.022949155420064926,3092
131,6293,48,899,0.05,0.001,0.038468245416879654,3096
131,6300,48,900,0.05,0.001,0.03311371058225632,3099
131,6307,48,901,0.05,0.001,0.01557984109967947,3103
131,6314,48,902,0.05,0.001,0.03388987109065056,3106
131,6321,48,903,0.05,0.001,0.0226387158036232,3110
131,6328,48,904,0.05,0.001,0.025887683033943176,3113
131,6335,48,905,0.05,0.001,0.027673684060573578,3117
131,6342,48,906,0.05,0.001,0.019230471923947334,3120
131,6349,48,907,0.05,0.001,0.02375452034175396,3124
131,6356,48,908,0.05,0.001,0.02626338042318821,3127
131,6363,48,909,0.05,0.001,0.023827560245990753,3131
131,6370,48,910,0.05,0.001,0.013329412788152695,3134
131,6377,48,911,0.05,0.001,0.03565964102745056,3138
131,6384,48,912,0.05,0.001,0.01648864895105362,3141
131,6391,48,913,0.05,0.001,0.020977234467864037,3145
131,6398,48,914,0.05,0.001,0.0333746112883091,3148
131,6405,48,915,0.05,0.001,0.024939101189374924,3152
131,6412,48,916,0.05,0.001,0.027592724189162254,3155
131,6419,48,917,0.05,0.001,0.028380488976836205,3159
131,6426,48,918,0.05,0.001,0.029509976506233215,3162
131,6433,49,919,0.05,0.001,0.026405703276395798,3166
131,6440,49,920,0.05,0.001,0.02948487550020218,3169
130,6447,49,921,0.05,0.001,0.04065098986029625,3173
130,6454,49,922,0.05,0.001,0.03705287724733353,3176
130,6461,49,923,0.05,0.001,0.020354513078927994,3180
130,6468,49,924,0.05,0.001,0.038835540413856506,3183
130,6475,49,925,0.05,0.001,0.02532661147415638,3187
130,6482,49,926,0.05,0.001,0.0311038326472044,3190
130,6489,49,927,0.05,0.001,0.011081492528319359,3194
130,6496,49,928,0.05,0.001,0.011367592960596085,3197
130,6503,49,929,0.05,0.001,0.03434821218252182,3201
130,6510,49,930,0.05,0.001,0.017786746844649315,3204
130,6517,49,931,0.05,0.001,0.03245646134018898,3208
130,6524,49,932,0.05,0.001,0.04058016091585159,3211
130,6531,50,933,0.05,0.001,0.015197188593447208,3215
130,6538,50,934,0.05,0.001,0.024988221004605293,3218
130,6545,50,935,0.05,0.001,0.02866814099252224,3222
130,6552,50,936,0.05,0.001,0.03393600881099701,3225
130,6559,50,937,0.05,0.001,0.03654037415981293,3229
130,6566,50,938,0.05,0.001,0.03317764028906822,3232
130,6573,50,939,0.05,0.001,0.025459956377744675,3236
130,6580,50,940,0.05,0.001,0.030481159687042236,3239
130,6587,50,941,0.05,0.001,0.028523975983262062,3243
130,6594,50,942,0.05,0.001,0.03461809456348419,3246
130,6601,50,943,0.05,0.001,0.036215104162693024,3250
130,6608,50,944,0.05,0.001,0.020779233425855637,3253
130,6615,50,945,0.05,0.001,0.039312444627285004,3257
130,6622,50,946,0.05,0.001,0.02190948836505413,3260
130,6629,50,947,0.05,0.001,0.023000478744506836,3264
130,6636,50,948,0.05,0.001,0.02234930358827114,3267
130,6643,50,949,0.05,0.001,0.019745703786611557,3271
130,6650,50,950,0.05,0.001,0.03177699074149132,3274
130,6657,50,951,0.05,0.001,0.0335836298763752,3278
130,6664,50,952,0.05,0.001,0.015150259248912334,3281
130,6671,51,953,0.05,0.001,0.019861487671732903,3285
130,6678,51,954,0.05,0.001,0.03655164688825607,3288
130,6685,51,955,0.05,0.001,0.020418919622898102,3292
130,6692,51,956,0.05,0.001,0.041973862797021866,3295
130,6699,51,957,0.05,0.001,0.032321199774742126,3299
130,6706,51,958,0.05,0.001,0.022034622728824615,3302
130,6713,51,959,0.05,0.001,0.03426320478320122,3306
130,6720,51,960,0.05,0.001,0.03361961245536804,3309
130,6727,51,961,0.05,0.001,0.039080455899238586,3313
130,6734,51,962,0.05,0.001,0.0298231840133667,3316
130,6741,51,963,0.05,0.001,0.028142813593149185,3320
130,6748,51,964,0.05,0.001,0.022728482261300087,3323
130,6755,51,965,0.05,0.001,0.032184332609176636,3327
130,6762,51,966,0.05,0.001,0.042771026492118835,3330
130,6769,51,967,0.05,0.001,0.04154878482222557,3334
130,6776,51,968,0.05,0.001,0.02529457025229931,3337
130,6783,51,969,0.05,0.001,0.023384610190987587,3341
130,6790,51,970,0.05,0.001,0.016490768641233444,3344
130,6797,51,971,0.05,0.001,0.03877720236778259,3348
130,6804,51,972,0.05,0.001,0.041515931487083435,3351
130,6811,52,973,0.05,0.001,0.03151052072644234,3355
131,6818,52,974,0.05,0.001,0.031474605202674866,3358
130,6825,52,975,0.05,0.001,0.02549164928495884,3362
131,6832,52,976,0.05,0.001,0.028757842257618904,3365
131,6839,52,977,0.05,0.001,0.034771617501974106,3369
131,6846,52,978,0.05,0.001,0.04129079356789589,3372
131,6853,52,979,0.05,0.001,0.034290749579668045,3376
131,6860,52,980,0.05,0.001,0.02845309115946293,3379
131,6867,52,981,0.05,0.001,0.02182553894817829,3383
131,6874,52,982,0.05,0.001,0.026313409209251404,3386
131,6881,52,983,0.05,0.001,0.02227828837931156,3390
131,6888,52,984,0.05,0.001,0.02719055861234665,3393
131,6895,52,985,0.05,0.001,0.014056507498025894,3397
131,6902,52,986,0.05,0.001,0.025234181433916092,3400
131,6909,52,987,0.05,0.001,0.03725513815879822,3404
131,6916,52,988,0.05,0.001,0.03911585733294487,3407
131,6923,52,989,0.05,0.001,0.022565685212612152,3411
131,6930,52,990,0.05,0.001,0.018551090732216835,3414
131,6937,52,991,0.05,0.001,0.0338008813560009,3418
131,6944,52,992,0.05,0.001,0.02223343402147293,3421
131,6951,52,993,0.05,0.001,0.03219091519713402,3425
131,6958,52,994,0.05,0.001,0.03364897519350052,3428
131,6965,53,995,0.05,0.001,0.03419501706957817,3432
131,6972,53,996,0.05,0.001,0.01899067871272564,3435
131,6979,53,997,0.05,0.001,0.023855475708842278,3439
131,6986,53,998,0.05,0.001,0.03182975947856903,3442
131,6993,53,999,0.05,0.001,0.03732478991150856,3446
131,7000,53,1000,0.05,0.001,0.023909077048301697,3449
131,7007,53,1001,0.05,0.001,0.013644261285662651,3453
131,7014,53,1002,0.05,0.001,0.012875044718384743,3456
131,7021,53,1003,0.05,0.001,0.021339641883969307,3460
131,7028,53,1004,0.05,0.001,0.036171358078718185,3463
131,7035,53,1005,0.05,0.001,0.03685248643159866,3467
131,7042,53,1006,0.05,0.001,0.015774350613355637,3470
131,7049,53,1007,0.05,0.001,0.04285192862153053,3474
131,7056,53,1008,0.05,0.001,0.019706694409251213,3477
131,7063,53,1009,0.05,0.001,0.03936503827571869,3481
131,7070,53,1010,0.05,0.001,0.021207312121987343,3484
131,7077,53,1011,0.05,0.001,0.01477772556245327,3488
131,7084,53,1012,0.05,0.001,0.014105907641351223,3491
131,7091,53,1013,0.05,0.001,0.01882370002567768,3495
131,7098,53,1014,0.05,0.001,0.02564530447125435,3498
131,7105,53,1015,0.05,0.001,0.02571268379688263,3502
131,7112,54,1016,0.05,0.001,0.020366396754980087,3505
131,7119,54,1017,0.05,0.001,0.025051476433873177,3509
131,7126,54,1018,0.05,0.001,0.02768642082810402,3512
131,7133,54,1019,0.05,0.001,0.041629377752542496,3516
131,7140,54,1020,0.05,0.001,0.0217933040112257,3519
131,7147,54,1021,0.05,0.001,0.025480536743998528,3523
131,7154,54,1022,0.05,0.001,0.027484280988574028,3526
131,7161,54,1023,0.05,0.001,0.02285277470946312,3530
131,7168,54,1024,0.05,0.001,0.025575710460543633,3533
131,7175,54,1025,0.05,0.001,0.04041671380400658,3537
131,7182,54,1026,0.05,0.001,0.02079140394926071,3540
131,7189,54,1027,0.05,0.001,0.030491726472973824,3544
131,7196,54,1028,0.05,0.001,0.03734591230750084,3547
131,7203,54,1029,0.05,0.001,0.019952107220888138,3551
131,7210,54,1030,0.05,0.001,0.03494102507829666,3554
131,7217,54,1031,0.05,0.001,0.021151447668671608,3558
131,7224,54,1032,0.05,0.001,0.036060698330402374,3561
131,7231,54,1033,0.05,0.001,0.027268780395388603,3565
131,7238,54,1034,0.05,0.001,0.02560536563396454,3568
131,7245,54,1035,0.05,0.001,0.030087344348430634,3572
131,7252,55,1036,0.05,0.001,0.03636921942234039,3575
131,7259,55,1037,0.05,0.001,0.02380440942943096,3579
131,7266,55,1038,0.05,0.001,0.011568081565201283,3582
131,7273,55,1039,0.05,0.001,0.030120180919766426,3586
131,7280,55,1040,0.05,0.001,0.015956517308950424,3589
131,7287,55,1041,0.05,0.001,0.025905124843120575,3593
131,7294,55,1042,0.05,0.001,0.015636630356311798,3596
131,7301,55,1043,0.05,0.001,0.030000809580087662,3600
131,7308,55,1044,0.05,0.001,0.027792150154709816,3603
131,7315,55,1045,0.05,0.001,0.03833889216184616,3607
131,7322,55,1046,0.05,0.001,0.025172391906380653,3610
131,7329,55,1047,0.05,0.001,0.022356754168868065,3614
131,7336,55,1048,0.05,0.001,0.03481461852788925,3617
131,7343,55,1049,0.05,0.001,0.02458413876593113,3621
131,7350,55,1050,0.05,0.001,0.03266386315226555,3624
131,7357,55,1051,0.05,0.001,0.034022703766822815,3628
132,7364,55,1052,0.05,0.001,0.030110036954283714,3631
132,7371,55,1053,0.05,0.001,0.02200176939368248,3635
132,7378,55,1054,0.05,0.001,0.022891027852892876,3638
132,7385,55,1055,0.05,0.001,0.028852246701717377,3642
132,7392,55,1056,0.05,0.001,0.03634278476238251,3645
132,7399,56,1057,0.05,0.001,0.02181410603225231,3649
132,7406,56,1058,0.05,0.001,0.021516861394047737,3652
132,7413,56,1059,0.05,0.001,0.03589595481753349,3656
132,7420,56,1060,0.05,0.001,0.01698078028857708,3659
132,7427,56,1061,0.05,0.001,0.0219268798828125,3663
132,7434,56,1062,0.05,0.001,0.02361730858683586,3666
132,7441,56,1063,0.05,0.001,0.0173629317432642,3670
132,7448,56,1064,0.05,0.001,0.014892048202455044,3673
132,7455,56,1065,0.05,0.001,0.026654871180653572,3677
132,7462,56,1066,0.05,0.001,0.02805609069764614,3680
132,7469,56,1067,0.05,0.001,0.025509774684906006,3684
132,7476,56,1068,0.05,0.001,0.03476560860872269,3687
132,7483,56,1069,0.05,0.001,0.025881946086883545,3691
132,7490,56,1070,0.05,0.001,0.01961168833076954,3694
132,7497,56,1071,0.05,0.001,0.01748305931687355,3698
132,7504,56,1072,0.05,0.001,0.021746132522821426,3701
132,7511,56,1073,0.05,0.001,0.03224044665694237,3705
132,7518,56,1074,0.05,0.001,0.02555098943412304,3708
132,7525,56,1075,0.05,0.001,0.027282176539301872,3712
132,7532,56,1076,0.05,0.001,0.0362435057759285,3715
132,7539,57,1077,0.05,0.001,0.0338607095181942,3719
132,7546,57,1078,0.05,0.001,0.01377531886100769,3722
132,7553,57,1079,0.05,0.001,0.015064460225403309,3726
131,7560,57,1080,0.05,0.001,0.015137255191802979,3729
131,7567,57,1081,0.05,0.001,0.020051630213856697,3733
131,7574,57,1082,0.05,0.001,0.020168405026197433,3736
131,7581,57,1083,0.05,0.001,0.033273037523031235,3740
131,7588,57,1084,0.05,0.001,0.030777443200349808,3743
131,7595,57,1085,0.05,0.001,0.02818603627383709,3747
131,7602,57,1086,0.05,0.001,0.02543143555521965,3750
131,7609,57,1087,0.05,0.001,0.03519613295793533,3754
131,7616,57,1088,0.05,0.001,0.046477437019348145,3757
131,7623,57,1089,0.05,0.001,0.02974761091172695,3761
131,7630,58,1090,0.05,0.001,0.021619025617837906,3764
131,7637,58,1091,0.05,0.001,0.04241256043314934,3768
131,7644,58,1092,0.05,0.001,0.03656233847141266,3771
131,7651,58,1093,0.05,0.001,0.02154438942670822,3775
131,7658,58,1094,0.05,0.001,0.048171695321798325,3778
130,7665,58,1095,0.05,0.001,0.04013318940997124,3782
130,7672,58,1096,0.05,0.001,0.01215584296733141,3785
130,7679,58,1097,0.05,0.001,0.04166804626584053,3789
130,7686,58,1098,0.05,0.001,0.03677394986152649,3792
130,7693,58,1099,0.05,0.001,0.029498787596821785,3796
130,7700,58,1100,0.05,0.001,0.02840949408710003,3799
130,7707,59,1101,0.05,0.001,0.03276462107896805,3803
130,7714,59,1102,0.05,0.001,0.04464677721261978,3806
130,7721,59,1103,0.05,0.001,0.03276794031262398,3810
130,7728,59,1104,0.05,0.001,0.022221453487873077,3813
130,7735,59,1105,0.05,0.001,0.02481728419661522,3817
130,7742,59,1106,0.05,0.001,0.038974493741989136,3820
129,7749,59,1107,0.05,0.001,0.015982381999492645,3824
129,7756,59,1108,0.05,0.001,0.02465350739657879,3827
129,7763,59,1109,0.05,0.001,0.0155146773904562,3831
129,7770,59,1110,0.05,0.001,0.013686190359294415,3834
129,7777,59,1111,0.05,0.001,0.01701548509299755,3838
129,7784,59,1112,0.05,0.001,0.029555702582001686,3841
129,7791,59,1113,0.05,0.001,0.02180902287364006,3845
129,7798,60,1114,0.05,0.001,0.02421160414814949,3848
129,7805,60,1115,0.05,0.001,0.020885471254587173,3852
129,7812,60,1116,0.05,0.001,0.031591691076755524,3855
129,7819,60,1117,0.05,0.001,0.018881890922784805,3859
130,7826,60,1118,0.05,0.001,0.0150920944288373,3862
129,7833,60,1119,0.05,0.001,0.027681685984134674,3866
130,7840,60,1120,0.05,0.001,0.02202077955007553,3869
129,7847,60,1121,0.05,0.001,0.012679947540163994,3873
129,7854,60,1122,0.05,0.001,0.013828706927597523,3876
129,7861,60,1123,0.05,0.001,0.033432912081480026,3880
129,7868,60,1124,0.05,0.001,0.0326366201043129,3883
129,7875,60,1125,0.05,0.001,0.028639568015933037,3887
129,7882,60,1126,0.05,0.001,0.01202066708356142,3890
129,7889,60,1127,0.05,0.001,0.03127225488424301,3894
129,7896,60,1128,0.05,0.001,0.019393276423215866,3897
129,7903,60,1129,0.05,0.001,0.03526163846254349,3901
129,7910,60,1130,0.05,0.001,0.02888428419828415,3904
129,7917,61,1131,0.05,0.001,0.031335268169641495,3908
129,7924,61,1132,0.05,0.001,0.026488658040761948,3911
129,7931,61,1133,0.05,0.001,0.016804657876491547,3915
129,7938,61,1134,0.05,0.001,0.02084052935242653,3918
129,7945,61,1135,0.05,0.001,0.01770607754588127,3922
129,7952,61,1136,0.05,0.001,0.028233641758561134,3925
129,7959,61,1137,0.05,0.001,0.033570270985364914,3929
129,7966,61,1138,0.05,0.001,0.02894250489771366,3932
129,7973,61,1139,0.05,0.001,0.025058789178729057,3936
129,7980,61,1140,0.05,0.001,0.0243837833404541,3939
129,7987,61,1141,0.05,0.001,0.027320122346282005,3943
129,7994,61,1142,0.05,0.001,0.024894043803215027,3946
129,8001,61,1143,0.05,0.001,0.031041081994771957,3950
129,8008,61,1144,0.05,0.001,0.029048917815089226,3953
129,8015,61,1145,0.05,0.001,0.04369997978210449,3957
129,8022,62,1146,0.05,0.001,0.035914406180381775,3960
129,8029,62,1147,0.05,0.001,0.03156999126076698,3964
129,8036,62,1148,0.05,0.001,0.02815498225390911,3967
129,8043,62,1149,0.05,0.001,0.021711865440011024,3971
129,8050,62,1150,0.05,0.001,0.023754872381687164,3974
